Account Number,Birthday,Gender,Ethnicity,Zip Code,Veteran,Disabled,Refugee
8939,1968,Male,W,83646,FALSE,FALSE,FALSE
8939,2005,Male,W,83646,FALSE,FALSE,FALSE
8939,2004,Male,W,83646,FALSE,FALSE,FALSE
8940,1957,Female,W,83704,FALSE,FALSE,FALSE
8940,1995,Male,W,83704,FALSE,FALSE,FALSE
8941,1958,Female,W,83706,FALSE,FALSE,FALSE
8942,1982,Female,W,83706,FALSE,FALSE,FALSE
8942,2014,Male,W,83706,FALSE,FALSE,FALSE
8943,1951,Female,W,83704,FALSE,FALSE,FALSE
8943,1955,Male,W,83704,FALSE,FALSE,FALSE
8943,2013,Male,W,83704,FALSE,FALSE,FALSE
8944,1984,Male,W,83705,FALSE,FALSE,FALSE
8945,1960,Female,W,0,FALSE,FALSE,FALSE
8946,1962,Male,H,83704,FALSE,FALSE,FALSE
8947,1985,Male,AA,83704,FALSE,FALSE,FALSE
8948,1991,Male,W,83704,FALSE,TRUE,FALSE
8949,1983,Male,W,0,FALSE,FALSE,FALSE
8950,1988,Female,H,83642,FALSE,FALSE,FALSE
8950,1983,Male,H,83642,FALSE,FALSE,FALSE
8950,2014,Female,H,83642,FALSE,FALSE,FALSE
8950,2017,Female,H,83642,FALSE,FALSE,FALSE
8951,1991,Female,H,83713,FALSE,FALSE,FALSE
8951,2012,Male,H,83713,FALSE,FALSE,FALSE
8951,2016,Male,H,83713,FALSE,FALSE,FALSE
8952,2018,Male,W,83704,FALSE,FALSE,FALSE
8954,1976,Female,AA,83702,FALSE,FALSE,FALSE
8955,1962,Male,W,83705,TRUE,FALSE,FALSE
8956,1985,Male,H,83709,FALSE,FALSE,FALSE
8956,1997,Female,H,83709,FALSE,FALSE,FALSE
8956,2007,Male,H,83709,FALSE,FALSE,FALSE
8957,1972,Female,W,83714,FALSE,FALSE,FALSE
8957,2007,Male,W,83714,FALSE,FALSE,FALSE
8958,1992,Male,W,83705,FALSE,FALSE,FALSE
8958,1989,Male,W,83705,FALSE,FALSE,FALSE
8959,1971,Female,W,83702,FALSE,FALSE,FALSE
8960,1976,Female,W,83704,FALSE,FALSE,FALSE
8960,2005,Female,W,83704,FALSE,FALSE,FALSE
8960,2006,Male,W,83704,FALSE,FALSE,FALSE
8960,2012,Female,W,83704,FALSE,FALSE,FALSE
8961,1998,Female,W,83706,FALSE,FALSE,FALSE
8961,1995,Male,OM,83706,FALSE,FALSE,FALSE
8961,1996,Male,W,83706,FALSE,FALSE,FALSE
8962,1996,Male,W,83705,FALSE,FALSE,FALSE
8963,1994,Female,W,83706,FALSE,FALSE,FALSE
8963,1986,Male,H,83706,FALSE,FALSE,FALSE
8964,1990,Unknown,W,83705,FALSE,TRUE,FALSE
8964,1975,Female,AA,83705,FALSE,FALSE,FALSE
8964,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
8964,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
8965,1971,Female,W,83631,FALSE,FALSE,FALSE
8965,2000,Female,W,83631,FALSE,FALSE,FALSE
8965,2004,Female,W,83631,FALSE,FALSE,FALSE
8965,2000,Female,W,83631,FALSE,FALSE,FALSE
8966,1987,Female,W,83631,FALSE,FALSE,FALSE
8966,2003,Male,W,83631,FALSE,FALSE,FALSE
8966,2009,Male,W,83631,FALSE,FALSE,FALSE
8966,1977,Male,W,83631,FALSE,FALSE,FALSE
8966,2002,Female,W,83631,FALSE,FALSE,FALSE
8966,1939,Female,W,83631,FALSE,FALSE,FALSE
8966,1994,Male,W,83631,FALSE,FALSE,FALSE
8967,1971,Female,W,83706,FALSE,FALSE,FALSE
8967,1973,Male,W,83706,FALSE,FALSE,FALSE
8967,1989,Male,W,83706,FALSE,FALSE,FALSE
8968,1985,Female,W,83704,FALSE,FALSE,FALSE
8968,1984,Male,W,83704,FALSE,FALSE,FALSE
8969,1984,Female,W,83705,FALSE,FALSE,FALSE
8969,2003,Male,W,83705,FALSE,FALSE,FALSE
8969,2006,Male,W,83705,FALSE,FALSE,FALSE
8969,2009,Female,W,83705,FALSE,FALSE,FALSE
8970,1983,Female,W,83704,FALSE,FALSE,FALSE
8970,1953,Male,W,83704,TRUE,TRUE,FALSE
8970,2002,Female,W,83704,FALSE,FALSE,FALSE
8971,1981,Male,W,83702,FALSE,FALSE,FALSE
8972,1969,Male,W,83631,FALSE,FALSE,FALSE
8972,1977,Female,W,83631,FALSE,FALSE,FALSE
8972,2003,Female,W,83631,FALSE,FALSE,FALSE
8972,2000,Female,W,83631,FALSE,FALSE,FALSE
8973,1991,Female,W,83709,FALSE,TRUE,FALSE
8974,1962,Male,W,83703,FALSE,TRUE,FALSE
8976,1972,Female,W,83706,FALSE,TRUE,FALSE
8979,1977,Male,W,83702,FALSE,FALSE,FALSE
8979,1995,Female,W,83702,FALSE,FALSE,FALSE
8979,2016,Female,W,83702,FALSE,FALSE,FALSE
8980,1952,Female,AA,83713,FALSE,FALSE,FALSE
8980,1992,Female,AA,83713,FALSE,FALSE,FALSE
8981,1954,Male,AA,83709,FALSE,FALSE,FALSE
8982,1987,Female,W,83704,FALSE,TRUE,FALSE
8983,1992,Male,H,83702,FALSE,FALSE,FALSE
8984,1995,Male,AA,83634,FALSE,FALSE,FALSE
8985,1955,Male,W,83705,FALSE,FALSE,FALSE
8986,1998,Male,H,83704,FALSE,FALSE,FALSE
8986,1997,Female,H,83704,FALSE,FALSE,FALSE
8986,2019,Male,H,83704,FALSE,FALSE,FALSE
8987,1965,Male,W,83709,FALSE,FALSE,FALSE
8988,1992,Male,W,83703,FALSE,TRUE,FALSE
8989,1971,Male,W,83709,FALSE,FALSE,FALSE
8990,1969,Male,W,83705,FALSE,FALSE,FALSE
8990,1970,Female,W,83705,FALSE,FALSE,FALSE
8991,1978,Male,W,83702,FALSE,TRUE,FALSE
8992,1962,Male,W,83705,FALSE,FALSE,FALSE
8993,1996,Female,W,0,FALSE,FALSE,FALSE
8993,2008,Female,W,0,FALSE,FALSE,FALSE
8993,2013,Female,W,0,FALSE,FALSE,FALSE
8994,1996,Male,W,83706,FALSE,FALSE,FALSE
8994,1991,Female,W,83706,FALSE,FALSE,FALSE
8994,2018,Male,W,83706,FALSE,FALSE,FALSE
8995,1976,Male,W,83704,FALSE,FALSE,FALSE
8996,1959,Male,W,0,FALSE,FALSE,FALSE
8997,1994,Male,W,83709,FALSE,FALSE,FALSE
8997,1993,Female,W,83709,FALSE,FALSE,FALSE
8997,2017,Male,W,83709,FALSE,FALSE,FALSE
8998,1992,Male,H,83646,FALSE,FALSE,FALSE
8998,1990,Female,W,83646,FALSE,FALSE,FALSE
8998,2015,Male,H,83646,FALSE,FALSE,FALSE
8998,2017,Male,H,83646,FALSE,FALSE,FALSE
8999,1966,Male,W,83705,FALSE,FALSE,FALSE
8999,1980,Female,A,83705,FALSE,FALSE,FALSE
8999,2014,Male,AW,83705,FALSE,FALSE,FALSE
9000,1974,Male,W,83706,FALSE,FALSE,FALSE
9001,1954,Male,W,83714,FALSE,FALSE,FALSE
9002,1996,Male,H,83709,FALSE,FALSE,FALSE
9003,1977,Female,W,83705,FALSE,FALSE,FALSE
9003,2013,Female,NA,83705,FALSE,FALSE,FALSE
9004,1974,Female,W,83702,FALSE,FALSE,FALSE
9004,1984,Male,W,83702,FALSE,FALSE,FALSE
9005,1996,Female,W,83716,FALSE,FALSE,FALSE
9006,1973,Male,W,83703,FALSE,FALSE,FALSE
9006,1971,Female,W,83703,FALSE,FALSE,FALSE
9007,1994,Female,W,83704,FALSE,FALSE,FALSE
9008,1996,Male,AA,83642,FALSE,FALSE,FALSE
9008,1997,Female,H,83642,FALSE,FALSE,FALSE
9008,2013,Male,H,83642,FALSE,FALSE,FALSE
9009,1999,Male,W,0,FALSE,FALSE,FALSE
9010,1962,Male,W,0,TRUE,TRUE,FALSE
9011,1985,Male,W,83702,FALSE,FALSE,FALSE
9012,1943,Male,W,83709,FALSE,TRUE,FALSE
9013,1981,Female,W,83706,FALSE,FALSE,FALSE
9013,2005,Female,W,83706,FALSE,FALSE,FALSE
9013,2003,Female,W,83706,FALSE,FALSE,FALSE
9013,2011,Female,W,83706,FALSE,FALSE,FALSE
9013,1982,Male,W,83706,FALSE,FALSE,FALSE
9014,1974,Male,W,83705,FALSE,FALSE,FALSE
9014,1982,Female,W,83705,FALSE,FALSE,FALSE
9014,2006,Female,W,83705,FALSE,FALSE,FALSE
9015,2016,Female,OM,83709,FALSE,FALSE,FALSE
9015,2012,Male,OM,83709,FALSE,FALSE,FALSE
9015,1998,Male,OM,83709,FALSE,FALSE,FALSE
9015,1993,Female,OM,83709,FALSE,FALSE,FALSE
9015,1993,Male,OM,83709,FALSE,FALSE,FALSE
9016,1964,Female,W,83709,FALSE,FALSE,FALSE
9016,1992,Female,OM,83709,FALSE,FALSE,FALSE
9016,2016,Male,OM,83709,FALSE,FALSE,FALSE
9017,1975,Male,W,83703,FALSE,FALSE,FALSE
9019,1953,Male,W,83704,FALSE,FALSE,FALSE
9020,1990,Unknown,W,83634,FALSE,FALSE,FALSE
9020,2017,Female,W,83634,FALSE,FALSE,FALSE
9020,2013,Male,W,83634,FALSE,FALSE,FALSE
9020,2019,Declined to Say,NA,83634,FALSE,FALSE,FALSE
9021,1950,Female,AA,83706,FALSE,FALSE,FALSE
9022,1971,Male,W,83709,FALSE,FALSE,FALSE
9023,1947,Female,W,83616,FALSE,FALSE,FALSE
9024,1986,Male,W,83709,FALSE,FALSE,FALSE
9024,1989,Female,OM,83709,FALSE,FALSE,FALSE
9025,1962,Female,W,83702,FALSE,TRUE,FALSE
9026,1954,Male,W,83714,FALSE,TRUE,FALSE
9026,1999,Female,W,83714,FALSE,FALSE,FALSE
9027,1946,Female,W,83704,FALSE,FALSE,FALSE
9028,1994,Female,W,83702,FALSE,FALSE,FALSE
9029,1962,Female,H,83706,FALSE,FALSE,FALSE
9029,1958,Male,H,83706,FALSE,FALSE,FALSE
9030,1966,Female,W,83704,FALSE,FALSE,FALSE
9031,1998,Female,W,83705,FALSE,FALSE,FALSE
9032,1957,Female,W,83704,FALSE,FALSE,FALSE
9033,1977,Female,W,NA,FALSE,FALSE,FALSE
9034,1979,Female,W,83705,FALSE,FALSE,FALSE
9034,2001,Female,W,83705,FALSE,FALSE,FALSE
9034,1999,Female,W,83705,FALSE,FALSE,FALSE
9034,2011,Female,W,83705,FALSE,FALSE,FALSE
9034,2012,Female,W,83705,FALSE,FALSE,FALSE
9034,2006,Male,W,83705,FALSE,FALSE,FALSE
9034,2013,Male,W,83705,FALSE,FALSE,FALSE
9034,2000,Male,W,83705,FALSE,FALSE,FALSE
9034,2002,Male,W,83705,FALSE,FALSE,FALSE
9034,1975,Male,W,83705,FALSE,FALSE,FALSE
9036,1966,Male,W,83709,FALSE,FALSE,FALSE
9036,1940,Male,W,83709,FALSE,TRUE,FALSE
9036,1937,Female,W,83709,FALSE,TRUE,FALSE
9036,1980,Male,W,83709,FALSE,FALSE,FALSE
9036,1981,Female,W,83709,FALSE,FALSE,FALSE
9036,1967,Female,W,83709,FALSE,FALSE,FALSE
9037,1965,Female,W,83703,FALSE,FALSE,FALSE
9038,1986,Female,W,83705,FALSE,FALSE,FALSE
9038,1990,Male,W,83705,FALSE,FALSE,FALSE
9038,2015,Female,W,83705,FALSE,FALSE,FALSE
9039,1983,Female,W,83714,FALSE,FALSE,FALSE
9039,1987,Male,W,83714,FALSE,FALSE,FALSE
9039,2011,Male,W,83714,FALSE,FALSE,FALSE
9039,2016,Male,W,83714,FALSE,FALSE,FALSE
9040,1963,Female,W,0,FALSE,FALSE,FALSE
9040,1991,Female,W,0,FALSE,FALSE,FALSE
9040,1990,Male,W,0,FALSE,FALSE,FALSE
9040,2011,Female,W,0,FALSE,FALSE,FALSE
9040,2014,Female,W,0,FALSE,FALSE,FALSE
9040,2016,Female,W,0,FALSE,FALSE,FALSE
9041,1979,Female,W,83705,FALSE,FALSE,FALSE
9041,1999,Male,W,83705,FALSE,FALSE,FALSE
9042,1981,Female,W,83704,FALSE,FALSE,FALSE
9042,2011,Male,W,83704,FALSE,FALSE,FALSE
9042,2010,Female,W,83704,FALSE,FALSE,FALSE
9043,1954,Female,W,0,FALSE,FALSE,FALSE
9043,1969,Male,W,0,FALSE,FALSE,FALSE
9044,1986,Female,W,83706,FALSE,FALSE,FALSE
9044,1986,Male,W,83706,FALSE,FALSE,FALSE
9046,1991,Male,W,83706,FALSE,FALSE,FALSE
9047,1966,Female,H,83704,FALSE,FALSE,FALSE
9047,1963,Male,H,83704,FALSE,FALSE,FALSE
9048,1975,Female,W,83704,FALSE,FALSE,FALSE
9048,1975,Male,W,83704,FALSE,FALSE,FALSE
9048,2001,Male,W,83704,FALSE,FALSE,FALSE
9049,1992,Female,W,83705,FALSE,FALSE,FALSE
9050,1989,Female,W,83714,FALSE,FALSE,FALSE
9050,1987,Male,W,83714,FALSE,FALSE,FALSE
9050,2013,Female,W,83714,FALSE,FALSE,FALSE
9050,2011,Female,NA,83714,FALSE,FALSE,FALSE
9050,2009,Male,W,83714,FALSE,FALSE,FALSE
9050,2010,Male,W,83714,FALSE,FALSE,FALSE
9050,2008,Male,W,83714,FALSE,FALSE,FALSE
9051,1988,Female,W,0,FALSE,FALSE,FALSE
9052,1993,Female,W,83702,FALSE,FALSE,FALSE
9052,1990,Female,W,83702,FALSE,FALSE,FALSE
9053,1988,Female,W,83709,FALSE,FALSE,FALSE
9053,2011,Female,W,83709,FALSE,FALSE,FALSE
9053,2014,Male,W,83709,FALSE,FALSE,FALSE
9054,1994,Female,W,83703,FALSE,FALSE,FALSE
9055,1961,Female,W,83705,FALSE,FALSE,FALSE
9056,1978,Female,H,83706,FALSE,FALSE,FALSE
9057,1965,Female,W,83705,FALSE,TRUE,FALSE
9058,1980,Male,W,83705,FALSE,FALSE,FALSE
9059,1992,Female,W,83704,FALSE,FALSE,FALSE
9059,2015,Male,W,83704,FALSE,FALSE,FALSE
9059,1994,Male,W,83704,FALSE,FALSE,FALSE
9060,1971,Female,W,83705,FALSE,TRUE,FALSE
9061,1985,Male,W,83706,FALSE,FALSE,FALSE
9061,1986,Male,W,83706,FALSE,FALSE,FALSE
9062,1981,Female,H,83642,FALSE,FALSE,FALSE
9062,2010,Female,H,83642,FALSE,FALSE,FALSE
9062,2015,Female,H,83642,FALSE,FALSE,FALSE
9063,1966,Female,W,83708,FALSE,FALSE,FALSE
9063,1969,Male,AA,83708,FALSE,FALSE,FALSE
9063,2013,Female,W,83708,FALSE,FALSE,FALSE
9064,1998,Male,AA,83702,FALSE,FALSE,FALSE
9064,2007,Male,AA,83702,FALSE,FALSE,FALSE
9065,1995,Male,AA,83703,FALSE,FALSE,TRUE
9066,2000,Male,W,0,FALSE,FALSE,FALSE
9068,1943,Male,W,83709,TRUE,TRUE,FALSE
9069,1955,Male,W,83709,FALSE,TRUE,FALSE
9070,1952,Female,A,83709,FALSE,FALSE,FALSE
9070,1950,Male,A,83709,FALSE,FALSE,FALSE
9071,1996,Female,W,NA,FALSE,FALSE,FALSE
9072,1967,Male,W,83705,FALSE,FALSE,FALSE
9073,1978,Female,W,83705,FALSE,FALSE,FALSE
9074,1977,Female,W,0,FALSE,FALSE,FALSE
9074,1984,Male,AA,0,FALSE,FALSE,FALSE
9074,2002,Male,W,0,FALSE,FALSE,FALSE
9074,2005,Male,W,0,FALSE,FALSE,FALSE
9075,1998,Female,W,0,FALSE,FALSE,FALSE
9075,1996,Male,W,0,FALSE,FALSE,FALSE
9075,1997,Female,W,0,FALSE,FALSE,FALSE
9075,2000,Male,W,0,FALSE,FALSE,FALSE
9077,1953,Female,W,83709,FALSE,FALSE,FALSE
9077,2012,Female,W,83709,FALSE,FALSE,FALSE
9079,1984,Female,W,83712,FALSE,FALSE,FALSE
9079,1949,Male,W,83712,FALSE,FALSE,FALSE
9080,1948,Male,AW,83705,FALSE,FALSE,FALSE
9080,1957,Female,AW,83705,FALSE,FALSE,FALSE
9080,1992,Male,AW,83705,FALSE,FALSE,FALSE
9082,1977,Female,W,83704,FALSE,FALSE,FALSE
9082,1976,Male,W,83704,FALSE,FALSE,FALSE
9082,1995,Female,W,83704,FALSE,FALSE,FALSE
9083,1984,Male,W,83705,FALSE,TRUE,FALSE
9084,1946,Female,H,83616,FALSE,FALSE,FALSE
9085,1976,Female,W,83704,FALSE,FALSE,FALSE
9085,1962,Male,H,83704,FALSE,FALSE,FALSE
9085,2004,Female,W,83704,FALSE,FALSE,FALSE
9085,2007,Female,W,83704,FALSE,FALSE,FALSE
9086,1961,Male,W,83704,FALSE,FALSE,FALSE
9088,1989,Male,W,83634,TRUE,FALSE,FALSE
9089,1967,Male,W,83642,FALSE,FALSE,FALSE
9089,2015,Female,W,83642,FALSE,FALSE,FALSE
9089,2016,Female,W,83642,FALSE,FALSE,FALSE
9089,1996,Male,W,83642,FALSE,FALSE,FALSE
9090,1978,Female,H,83704,FALSE,FALSE,FALSE
9090,1979,Male,W,83704,FALSE,FALSE,FALSE
9090,2000,Male,W,83704,FALSE,FALSE,FALSE
9090,2005,Male,W,83704,FALSE,FALSE,FALSE
9091,1973,Male,W,83705,FALSE,FALSE,FALSE
9092,1984,Male,W,83713,FALSE,FALSE,FALSE
9092,1988,Female,W,83713,FALSE,FALSE,FALSE
9092,2011,Female,W,83713,FALSE,FALSE,FALSE
9092,2010,Male,W,83713,FALSE,FALSE,FALSE
9092,2013,Male,W,83713,FALSE,FALSE,FALSE
9093,1978,Male,W,83705,FALSE,FALSE,FALSE
9094,1940,Female,OM,83716,FALSE,FALSE,FALSE
9094,1945,Male,W,83716,FALSE,FALSE,FALSE
9095,1959,Male,W,83704,FALSE,TRUE,FALSE
9096,1983,Female,W,83716,FALSE,FALSE,FALSE
9096,1988,Male,W,83716,FALSE,FALSE,FALSE
9096,2002,Female,AA,83716,FALSE,FALSE,FALSE
9096,2004,Male,W,83716,FALSE,FALSE,FALSE
9096,2010,Female,W,83716,FALSE,FALSE,FALSE
9096,2013,Male,W,83716,FALSE,FALSE,FALSE
9097,2016,Female,H,83714,FALSE,FALSE,FALSE
9097,2014,Male,W,83714,FALSE,FALSE,FALSE
9097,1999,Female,H,83714,FALSE,FALSE,FALSE
9097,1997,Male,W,83714,FALSE,FALSE,FALSE
9097,2017,Male,H,83714,FALSE,FALSE,FALSE
9098,1983,Female,W,83716,FALSE,FALSE,FALSE
9098,1981,Male,W,83716,FALSE,FALSE,FALSE
9098,2006,Male,W,83716,FALSE,FALSE,FALSE
9098,2013,Male,W,83716,FALSE,FALSE,FALSE
9099,1956,Female,W,83705,FALSE,FALSE,FALSE
9100,1987,Male,W,83702,TRUE,TRUE,FALSE
9101,1987,Male,W,83702,TRUE,TRUE,FALSE
9103,1990,Unknown,W,83705,FALSE,FALSE,FALSE
9103,2001,Female,W,83705,FALSE,FALSE,FALSE
9103,2005,Male,W,83705,FALSE,FALSE,FALSE
9103,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
9103,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
9103,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
9105,1964,Female,W,83716,FALSE,FALSE,FALSE
9106,1973,Female,W,83704,FALSE,FALSE,FALSE
9106,1989,Male,W,83704,FALSE,FALSE,FALSE
9108,1986,Male,W,0,FALSE,FALSE,FALSE
9109,1978,Female,OM,83713,FALSE,FALSE,FALSE
9110,1964,Male,W,0,FALSE,FALSE,FALSE
9110,1956,Male,W,0,FALSE,FALSE,FALSE
9111,1976,Female,W,83714,FALSE,FALSE,FALSE
9111,2004,Female,W,83714,FALSE,FALSE,FALSE
9111,1979,Male,W,83714,FALSE,FALSE,FALSE
9111,2008,Male,W,83714,FALSE,FALSE,FALSE
9112,1957,Female,W,83705,FALSE,FALSE,FALSE
9113,1974,Female,W,83709,FALSE,FALSE,FALSE
9113,2009,Female,W,83709,FALSE,FALSE,FALSE
9114,1991,Female,W,83705,FALSE,FALSE,FALSE
9114,1991,Male,W,83705,FALSE,FALSE,FALSE
9115,1968,Male,W,83631,FALSE,FALSE,FALSE
9116,1980,Female,W,0,FALSE,TRUE,FALSE
9117,1964,Female,W,83702,FALSE,TRUE,FALSE
9118,1982,Female,W,83705,FALSE,FALSE,FALSE
9119,1986,Male,W,83704,FALSE,FALSE,FALSE
9119,1987,Male,W,83704,FALSE,FALSE,FALSE
9119,2008,Male,W,83704,FALSE,FALSE,FALSE
9119,2014,Male,W,83704,FALSE,FALSE,FALSE
9120,1984,Male,H,83704,FALSE,FALSE,FALSE
9120,2004,Female,H,83704,FALSE,FALSE,FALSE
9120,2005,Female,H,83704,FALSE,FALSE,FALSE
9120,2008,Female,H,83704,FALSE,FALSE,FALSE
9120,2008,Female,H,83704,FALSE,FALSE,FALSE
9121,1986,Male,W,83709,FALSE,FALSE,FALSE
9122,1988,Female,W,83705,FALSE,FALSE,FALSE
9122,2010,Male,W,83705,FALSE,FALSE,FALSE
9122,2015,Female,W,83705,FALSE,FALSE,FALSE
9123,1974,Male,W,83705,FALSE,FALSE,FALSE
9123,1965,Female,W,83705,FALSE,TRUE,FALSE
9123,1991,Male,W,83705,FALSE,FALSE,FALSE
9124,1969,Male,W,83714,TRUE,FALSE,FALSE
9125,1985,Male,W,83703,FALSE,FALSE,FALSE
9126,1945,Female,W,83714,FALSE,FALSE,FALSE
9127,1989,Female,W,83704,FALSE,FALSE,FALSE
9127,1990,Male,W,83704,FALSE,FALSE,FALSE
9127,2017,Male,W,83704,FALSE,FALSE,FALSE
9128,1973,Female,W,83646,FALSE,TRUE,FALSE
9128,1958,Male,W,83646,FALSE,FALSE,FALSE
9128,2001,Female,W,83646,FALSE,FALSE,FALSE
9128,2004,Female,AA,83646,FALSE,FALSE,FALSE
9128,2007,Female,W,83646,FALSE,FALSE,FALSE
9128,2013,Female,W,83646,FALSE,FALSE,FALSE
9128,1950,Female,W,83646,FALSE,FALSE,FALSE
9129,1963,Female,W,83704,FALSE,FALSE,FALSE
9129,1997,Male,W,83704,FALSE,FALSE,FALSE
9130,1997,Female,W,NA,FALSE,FALSE,FALSE
9130,1997,Male,W,NA,FALSE,FALSE,FALSE
9130,2012,Female,W,NA,FALSE,FALSE,FALSE
9131,1988,Female,W,83704,FALSE,FALSE,FALSE
9131,1982,Male,W,83704,FALSE,FALSE,FALSE
9132,1985,Female,W,83705,FALSE,FALSE,FALSE
9132,2005,Female,W,83705,FALSE,FALSE,FALSE
9132,2008,Female,W,83705,FALSE,FALSE,FALSE
9133,1966,Female,W,83709,FALSE,FALSE,FALSE
9133,1956,Male,W,83709,FALSE,FALSE,FALSE
9134,1984,Female,W,83642,FALSE,TRUE,FALSE
9134,1972,Male,AA,83642,FALSE,FALSE,FALSE
9135,1992,Female,W,83703,FALSE,FALSE,FALSE
9135,2001,Female,AA,83703,FALSE,FALSE,FALSE
9135,2002,Male,W,83703,FALSE,FALSE,FALSE
9135,2008,Female,W,83703,FALSE,FALSE,FALSE
9135,1972,Male,W,83703,FALSE,FALSE,FALSE
9136,1969,Female,W,83705,FALSE,TRUE,FALSE
9136,1980,Female,W,83705,FALSE,FALSE,FALSE
9136,2002,Female,W,83705,FALSE,FALSE,FALSE
9136,2013,Male,W,83705,FALSE,FALSE,FALSE
9137,1980,Female,W,83704,FALSE,FALSE,FALSE
9137,2010,Male,W,83704,FALSE,FALSE,FALSE
9137,2006,Female,W,83704,FALSE,FALSE,FALSE
9137,2012,Female,W,83704,FALSE,FALSE,FALSE
9138,2000,Female,W,83709,FALSE,FALSE,FALSE
9139,1983,Male,AA,83713,FALSE,FALSE,FALSE
9139,1983,Female,AA,83713,FALSE,FALSE,FALSE
9139,2009,Female,AA,83713,FALSE,FALSE,FALSE
9139,2012,Male,AA,83713,FALSE,FALSE,FALSE
9139,2017,Female,AA,83713,FALSE,FALSE,FALSE
9140,1990,Unknown,W,83704,FALSE,TRUE,FALSE
9140,2001,Declined to Say,NA,83704,FALSE,FALSE,FALSE
9141,1985,Female,W,83704,FALSE,FALSE,FALSE
9141,1973,Male,W,83704,FALSE,FALSE,FALSE
9142,1972,Female,W,83703,FALSE,FALSE,FALSE
9142,1966,Male,W,83703,TRUE,TRUE,FALSE
9142,1998,Male,W,83703,FALSE,FALSE,FALSE
9142,2001,Male,W,83703,FALSE,FALSE,FALSE
9144,1997,Female,W,83712,FALSE,FALSE,FALSE
9144,2000,Female,W,83712,FALSE,FALSE,FALSE
9145,1982,Female,W,83704,FALSE,FALSE,FALSE
9145,1982,Male,W,83704,FALSE,FALSE,FALSE
9145,2007,Male,W,83704,FALSE,FALSE,FALSE
9147,1984,Male,W,83703,FALSE,FALSE,FALSE
9148,1944,Female,W,83702,FALSE,FALSE,FALSE
9149,1990,Unknown,AA,83704,FALSE,FALSE,FALSE
9149,2011,Male,AA,83704,FALSE,FALSE,FALSE
9149,2001,Declined to Say,NA,83704,FALSE,FALSE,FALSE
9150,1985,Female,W,83704,FALSE,FALSE,FALSE
9151,1963,Female,NA,0,FALSE,FALSE,FALSE
9152,1999,Male,W,83714,FALSE,FALSE,FALSE
9152,1999,Female,W,83714,FALSE,FALSE,FALSE
9152,2018,Female,W,83714,FALSE,FALSE,FALSE
9153,1982,Female,W,83703,FALSE,FALSE,FALSE
9153,1982,Male,W,83703,FALSE,FALSE,FALSE
9154,1954,Female,W,83704,FALSE,FALSE,FALSE
9155,1966,Male,W,83702,FALSE,FALSE,FALSE
9156,1980,Male,W,83706,FALSE,FALSE,FALSE
9157,1974,Female,W,83642,FALSE,FALSE,FALSE
9157,1939,Male,W,83642,FALSE,FALSE,FALSE
9157,2011,Male,W,83642,FALSE,FALSE,FALSE
9158,1984,Male,W,83705,FALSE,FALSE,FALSE
9159,1998,Female,W,83704,FALSE,TRUE,FALSE
9160,1990,Unknown,OM,83714,FALSE,FALSE,FALSE
9160,2019,Declined to Say,NA,83714,FALSE,FALSE,FALSE
9160,2001,Declined to Say,NA,83714,FALSE,FALSE,FALSE
9160,2001,Declined to Say,NA,83714,FALSE,FALSE,FALSE
9161,1970,Male,W,83716,FALSE,FALSE,FALSE
9161,1999,Male,W,83716,FALSE,FALSE,FALSE
9162,1987,Male,OM,83705,FALSE,FALSE,FALSE
9163,1988,Female,W,83705,FALSE,TRUE,FALSE
9164,1968,Female,W,1,FALSE,FALSE,FALSE
9165,1994,Female,W,83631,FALSE,FALSE,FALSE
9165,1997,Male,W,83631,FALSE,FALSE,FALSE
9166,1981,Female,W,83714,FALSE,FALSE,FALSE
9166,2002,Female,W,83714,FALSE,FALSE,FALSE
9166,2004,Female,W,83714,FALSE,FALSE,FALSE
9167,2004,Male,H,83709,FALSE,FALSE,FALSE
9167,2011,Female,H,83709,FALSE,FALSE,FALSE
9167,1970,Female,H,83709,FALSE,FALSE,FALSE
9167,1972,Male,H,83709,FALSE,FALSE,FALSE
9167,1991,Female,H,83709,FALSE,FALSE,FALSE
9168,1985,Female,W,83704,FALSE,FALSE,FALSE
9168,1980,Male,W,83704,FALSE,FALSE,FALSE
9168,2002,Male,W,83704,FALSE,FALSE,FALSE
9168,2006,Male,W,83704,FALSE,FALSE,FALSE
9169,1952,Female,W,83634,FALSE,FALSE,FALSE
9170,1965,Female,H,83704,FALSE,FALSE,FALSE
9170,1970,Female,W,83704,FALSE,TRUE,FALSE
9170,1992,Female,W,83704,FALSE,TRUE,FALSE
9170,1998,Male,W,83704,FALSE,FALSE,FALSE
9171,1978,Male,H,83705,FALSE,FALSE,FALSE
9172,1959,Female,W,83704,FALSE,FALSE,FALSE
9173,1971,Female,W,83709,FALSE,FALSE,FALSE
9173,2000,Male,W,83709,FALSE,FALSE,FALSE
9173,2009,Female,W,83709,FALSE,FALSE,FALSE
9174,1983,Female,W,83705,FALSE,FALSE,FALSE
